,Instructor,Meeting Times,Meeting Day,Start Time,End Time,Start Minutes,End Minutes,Interval Start Minutes,Time
4917,"Madzima, Thelma F",1115-115,Wednesday,1115,115,675,795,795,1315
4917,"Madzima, Thelma F",1115-115,Wednesday,1115,115,675,795,795,1315
4917,"Madzima, Thelma F",1115-115,Wednesday,1115,115,675,795,795,1315
4917,"Madzima, Thelma F",1115-115,Wednesday,1115,115,675,795,795,1315
4917,"Madzima, Thelma F",1115-115,Wednesday,1115,115,675,795,795,1315
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4918,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4919,"Anderson, Peter C",200-430,Thursday,200,430,840,990,990,1630
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4920,"White, Bryan D.",830-1100,Thursday,830,1100,510,660,660,1100
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4921,"Al-Noori, Salwa",200-430,Wednesday,200,430,840,990,990,1630
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4922,"Sen, Keya",1115-145,Thursday,1115,145,675,825,825,1345
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4923,"White, Bryan D.",845-1045,Thursday,845,1045,525,645,645,1045
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4924,"White, Bryan D.",1100-100,Tuesday,1100,100,660,780,780,1300
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4925,"White, Bryan D.",130-330,Tuesday,130,330,810,930,930,1530
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4926,"White, Bryan D.",1100-100,Thursday,1100,100,660,780,780,1300
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4927,"Al-Noori, Salwa",845-1045,Thursday,845,1045,525,645,645,1045
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4928,"Al-Noori, Salwa",1100-100,Monday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4929,"Al-Noori, Salwa",1100-100,Wednesday,1100,100,660,780,780,1300
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4930,"Al-Noori, Salwa",145-345,Wednesday,145,345,825,945,945,1545
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
4931,"McNabb, Susan L.",115-315,Wednesday,115,315,795,915,915,1515
